Product_ID,Product_Name,Category,Price,Stock_Level,Supplier,Discount,Rating
914,,Toys,984.2523213395542,-1,Supplier B,18,5
327,Refrigerator,Electronics,908.0147854049297,93,Supplier B,46,2
976,,Electronics,74.33633098976458,491,Supplier A,0,1
315,Shirt,Toys,836.3735786622485,495,Supplier B,2,1
795,Book,Home Appliances,468.6488339080225,228,Supplier A,26,4
114,Shirt,Toys,,62,Supplier C,17,5
256,Phone,Toys,881.1715932033912,339,Supplier A,49,5
747,Shirt,Home Appliances,,24,Supplier A,29,2
360,Phone,Toys,948.3539994316656,267,Supplier B,1,2
256,Refrigerator,Electronics,221.50905794535424,404,Supplier C,4,1
146,,Toys,621.4095239741687,280,Supplier C,28,5
423,Refrigerator,Home Appliances,238.62460783839538,10,Supplier B,32,5
943,Refrigerator,Books,554.7552916692621,319,Supplier C,41,2
784,Laptop,Toys,690.2956273168385,200,Supplier C,19,3
229,Phone,Clothing,206.4233722037348,125,Supplier C,29,1
510,Book,Electronics,530.4680670466656,305,Supplier B,41,5
194,Phone,Electronics,479.6785495023166,189,Supplier C,4,4
726,Book,Clothing,89.61667297527441,88,Supplier A,49,4
854,Phone,Clothing,821.9416613217969,354,Supplier A,20,3
391,Refrigerator,Toys,348.96875262998486,115,Supplier C,14,2
893,Shirt,Clothing,583.090553600842,351,Supplier B,19,2
910,Shirt,Books,524.4885502344717,176,Supplier B,7,2
382,,Home Appliances,,13,Supplier B,48,4
168,Book,Clothing,125.0779463243177,256,Supplier C,30,2
759,Book,Clothing,435.0123690643461,208,Supplier C,11,4
110,Book,Books,463.3194240224388,280,Supplier A,20,3
353,Refrigerator,Electronics,738.9699835571595,442,Supplier B,29,1
941,Book,Electronics,843.2184552822845,327,Supplier A,26,5
971,Shirt,Toys,554.0826325380176,324,Supplier A,43,3
649,Refrigerator,Books,105.04729498369068,388,Supplier B,25,4
233,Phone,Home Appliances,252.11248118461535,104,Supplier C,32,3
811,Book,Home Appliances,181.63534631567643,482,Supplier C,25,5
122,Book,Books,142.12276192534225,146,Supplier A,25,1
914,Phone,Home Appliances,378.5813126454514,278,Supplier A,35,5
445,Book,Electronics,244.8056321112944,8,Supplier A,39,4
401,Phone,Home Appliances,233.93704957528206,117,Supplier A,0,5
462,Refrigerator,Home Appliances,73.59931108474231,93,Supplier B,14,3
495,Shirt,Books,,433,Supplier A,49,2
317,Phone,Books,120.71287779678616,143,Supplier A,0,3
240,Laptop,Home Appliances,188.7535298351604,288,Supplier C,10,4
715,Phone,Clothing,442.36405427123907,385,Supplier C,1,1
309,Book,Books,520.3098560728678,13,Supplier C,0,5
722,Refrigerator,Toys,157.78007980989827,493,Supplier B,30,1
715,Refrigerator,Toys,436.28767469370257,256,Supplier B,43,4
927,Phone,Electronics,354.91386547940874,345,Supplier C,15,5
782,Shirt,Home Appliances,199.7551706279969,185,Supplier C,21,3
559,Laptop,Clothing,26.70393318539628,344,Supplier A,41,3
455,Refrigerator,Electronics,477.67750919130685,399,Supplier A,17,4
423,Book,Home Appliances,691.9387142798954,206,Supplier B,46,5
232,Book,Books,241.75178746093087,345,Supplier B,16,3
987,Shirt,Toys,149.17069329874576,430,Supplier A,29,4
904,Refrigerator,Clothing,889.3018895580226,171,Supplier C,9,4
939,Phone,Toys,289.5242770380418,463,Supplier A,34,1
226,Book,Books,239.14036739681148,269,Supplier B,20,3
205,Shirt,Home Appliances,859.9550008177175,-1,Supplier B,15,5
703,Refrigerator,Books,820.7649571834261,151,Supplier A,5,3
898,Refrigerator,Books,459.3795411141409,110,Supplier A,2,3
477,Refrigerator,Toys,499.45408419921904,182,Supplier A,40,3
150,Refrigerator,Clothing,233.39373073734154,398,Supplier B,42,4
128,Refrigerator,Books,96.73563706996634,338,Supplier C,20,2
561,Book,Toys,581.9631888485478,71,Supplier A,12,2
395,Shirt,Clothing,116.37802315840887,417,Supplier B,17,1
396,Refrigerator,Home Appliances,460.2890560175168,385,Supplier B,23,3
825,Laptop,Home Appliances,941.6872545427506,282,Supplier B,26,2
878,Laptop,Electronics,953.7777013871727,73,Supplier A,3,1
506,Shirt,Toys,254.54564081641144,354,Supplier A,21,4
868,Phone,Clothing,631.6311516447413,214,Supplier C,23,3
913,Phone,Books,484.59473882570046,496,Supplier B,39,5
712,Phone,Home Appliances,878.1714250343838,327,Supplier A,44,4
504,,Clothing,286.00224699053217,475,Supplier B,9,1
445,Phone,Toys,23.62835869576851,22,Supplier B,1,4
721,Book,Electronics,179.3099818127868,67,Supplier C,39,5
519,Refrigerator,Home Appliances,362.5323451460101,397,Supplier A,5,4
281,Laptop,Clothing,329.40670717507885,446,Supplier A,47,1
924,Shirt,Clothing,,372,Supplier B,17,5
100,Shirt,Clothing,686.949452816061,361,Supplier B,16,5
930,Refrigerator,Toys,,92,Supplier C,37,4
666,Laptop,Toys,468.5889408228891,320,Supplier C,44,5
470,Phone,Toys,113.64792187916852,-1,Supplier C,22,4
760,Phone,Books,900.1835159236988,383,Supplier C,45,3
530,Book,Clothing,936.7163279595635,62,Supplier C,29,5
408,Book,Home Appliances,980.2074646733194,223,Supplier C,20,4
236,Phone,Toys,871.1817741701209,224,Supplier B,9,3
301,Shirt,Toys,190.481669942301,368,Supplier C,42,5
535,Shirt,Clothing,65.27255353759625,345,Supplier B,12,3
412,Book,Toys,588.0047928644206,336,Supplier B,11,5
216,Refrigerator,Books,914.3529263454482,102,Supplier A,8,1
765,Phone,Books,193.804334426548,214,Supplier B,3,1
902,Book,Toys,26.902056331659026,191,Supplier B,38,4
674,Book,Clothing,809.3861251115994,159,Supplier C,23,2
343,Phone,Clothing,,371,Supplier B,33,1
636,Phone,Clothing,425.4319112718298,206,Supplier C,38,2
701,Shirt,Electronics,685.3095904450093,268,Supplier C,40,3
174,,Toys,252.06163374705653,193,Supplier C,4,3
905,Refrigerator,Clothing,102.28331217779217,379,Supplier A,14,2
485,Phone,Books,774.6208038867121,402,Supplier C,49,4
309,Laptop,Home Appliances,637.5715831893006,151,Supplier B,3,5
574,Book,Home Appliances,988.7206747970687,236,Supplier C,38,2
517,Book,Clothing,357.4218726535601,87,Supplier C,7,2
446,Phone,Home Appliances,80.5271385643957,10,Supplier C,48,2
628,Laptop,Home Appliances,,186,Supplier A,44,2
739,Shirt,Electronics,531.2987504761807,213,Supplier B,23,2
975,Phone,Books,228.93985276135237,14,Supplier A,27,4
862,Phone,Books,786.0944092246642,265,Supplier B,42,1
278,Book,Electronics,,-1,Supplier A,26,5
281,Phone,Electronics,275.44842173627785,410,Supplier B,0,1
763,Phone,Home Appliances,110.67798327938476,443,Supplier A,33,2
124,Phone,Toys,411.44363345023737,72,Supplier C,16,1
279,Book,Home Appliances,430.55063945867056,51,Supplier A,36,4
809,Shirt,Electronics,,127,Supplier A,37,3
600,Shirt,Books,714.7849817813019,27,Supplier C,25,1
955,Phone,Home Appliances,907.9789101068172,64,Supplier C,23,5
260,Book,Toys,154.97941691005246,16,Supplier B,38,4
276,Shirt,Home Appliances,73.26113638168391,350,Supplier B,20,3
384,Shirt,Clothing,38.16060892244662,427,Supplier B,29,4
162,Shirt,Home Appliances,,137,Supplier A,46,2
761,Book,Electronics,664.7904960659935,318,Supplier B,47,3
765,Book,Books,732.9275364365667,228,Supplier A,12,5
255,Phone,Books,790.7755992575597,253,Supplier A,36,3
981,Refrigerator,Electronics,258.8340476662558,476,Supplier B,2,5
568,Shirt,Clothing,319.7769169962895,209,Supplier B,31,2
148,Refrigerator,Electronics,493.47195265418947,430,Supplier A,34,5
948,Book,Home Appliances,81.91943492302197,293,Supplier C,18,4
183,Book,Electronics,618.9186927470213,230,Supplier C,13,1
460,Book,Electronics,984.0603330022426,240,Supplier A,47,4
788,Refrigerator,Clothing,373.5901851504425,69,Supplier B,21,4
247,Book,Home Appliances,757.7905255895563,103,Supplier A,16,3
729,Phone,Toys,,203,Supplier A,3,2
441,Book,Toys,,52,Supplier B,44,1
575,Laptop,Books,590.5926998265346,461,Supplier C,39,5
162,Refrigerator,Electronics,313.87678307518365,-1,Supplier A,18,3
800,Laptop,Books,53.71514428438907,374,Supplier C,36,2
459,Book,Clothing,642.2311355153889,329,Supplier C,1,1
660,Phone,Toys,861.7537023382331,53,Supplier B,14,4
426,Shirt,Electronics,357.87437156187667,275,Supplier A,1,2
868,Book,Clothing,402.4896362685151,334,Supplier A,10,2
835,Phone,Clothing,,-1,Supplier C,44,2
240,Refrigerator,Electronics,817.3366371000088,134,Supplier C,22,4
314,Laptop,Clothing,720.6537670807415,57,Supplier B,9,5
534,Laptop,Electronics,263.82112247808493,104,Supplier C,2,3
990,Laptop,Electronics,912.0123218673116,265,Supplier B,4,5
822,Refrigerator,Home Appliances,171.32744238842872,9,Supplier A,2,1
417,Phone,Books,634.2351090288774,495,Supplier B,37,3
131,Refrigerator,Clothing,48.22515693558833,252,Supplier C,12,1
769,Laptop,Clothing,,294,Supplier A,41,4
384,Book,Home Appliances,291.60146483589267,155,Supplier B,18,5
404,Shirt,Home Appliances,460.6834376400456,157,Supplier A,39,2
528,Refrigerator,Home Appliances,358.359261015912,36,Supplier B,49,3
576,Refrigerator,Toys,189.3016211212857,118,Supplier C,34,2
385,Phone,Toys,629.5411742919966,66,Supplier C,23,1
243,Phone,Toys,,241,Supplier A,23,2
523,Refrigerator,Electronics,959.9025574367554,298,Supplier A,16,2
118,Laptop,Clothing,208.49943589083676,462,Supplier A,39,4
117,Shirt,Books,723.0253185817139,212,Supplier B,9,4
868,Phone,Electronics,671.0525792735687,307,Supplier C,1,5
689,Laptop,Clothing,356.5102337830811,100,Supplier A,43,1
470,Book,Clothing,38.71721536665132,55,Supplier A,22,4
274,Phone,Home Appliances,695.9954223666088,331,Supplier A,5,4
293,Laptop,Home Appliances,946.5849633483101,323,Supplier B,1,5
601,Laptop,Electronics,639.4777194773384,238,Supplier A,20,3
212,Shirt,Home Appliances,446.5868697038814,392,Supplier A,34,5
213,Shirt,Clothing,534.6508162293958,230,Supplier B,48,2
321,Book,Home Appliances,215.63623150671918,361,Supplier B,28,2
777,Laptop,Toys,755.5332804786628,380,Supplier A,6,4
930,Laptop,Home Appliances,,91,Supplier A,28,4
743,Shirt,Clothing,162.60695437967644,278,Supplier B,36,5
996,Phone,Electronics,880.4188148496659,446,Supplier C,22,5
363,Phone,Books,283.8059446838392,108,Supplier B,32,1
154,Refrigerator,Home Appliances,982.6109397178826,316,Supplier C,7,2
970,Shirt,Clothing,395.2449537565009,167,Supplier A,11,5
742,Refrigerator,Books,194.32637755980966,299,Supplier A,45,3
899,,Books,364.6857091187392,469,Supplier C,47,1
877,Book,Toys,451.3767221232493,-1,Supplier B,9,5
557,Laptop,Books,87.92161757752893,434,Supplier A,14,4
977,Book,Clothing,586.6540135988237,441,Supplier C,23,5
261,Shirt,Clothing,605.6797910715223,217,Supplier B,25,4
479,Laptop,Home Appliances,,221,Supplier C,46,4
186,Phone,Home Appliances,48.58649444492843,160,Supplier B,41,2
154,Phone,Home Appliances,550.4134501451535,15,Supplier B,38,2
575,Refrigerator,Books,71.84928460525109,277,Supplier B,2,5
899,Shirt,Books,707.1213355673203,496,Supplier B,1,5
277,Shirt,Toys,74.61342598696478,56,Supplier C,5,3
490,,Home Appliances,913.4932913748,61,Supplier C,20,1
448,Book,Electronics,708.0409155468067,497,Supplier C,8,1
107,Laptop,Toys,517.2419697834539,362,Supplier C,9,5
932,Book,Electronics,452.67384481555143,465,Supplier C,35,2
412,Book,Books,148.05917780499712,326,Supplier B,2,3
858,Phone,Toys,305.1794017733698,241,Supplier A,40,1
934,Phone,Toys,871.5799229204783,89,Supplier A,23,5
542,Phone,Clothing,906.3637553312441,71,Supplier C,21,2
866,Refrigerator,Books,20.732754203120443,325,Supplier C,48,2
427,Book,Books,602.2536636480003,29,Supplier A,13,2
153,Shirt,Toys,724.9145968446113,358,Supplier B,41,4
860,Laptop,Books,,406,Supplier C,44,2
338,Refrigerator,Toys,100.0461695690269,287,Supplier B,43,5
328,Shirt,Clothing,233.37040082292418,85,Supplier A,26,3
678,Book,Toys,265.33346203375834,233,Supplier A,32,5
150,Phone,Books,835.0901386789878,234,Supplier C,21,2
708,Book,Books,473.93544758274203,312,Supplier B,28,3
703,Laptop,Toys,497.0916477024121,364,Supplier C,18,1
363,,Toys,936.1951856234184,264,Supplier A,18,1
517,Refrigerator,Toys,644.3441710776212,286,Supplier B,5,5
902,Laptop,Home Appliances,900.6943475216106,326,Supplier C,44,3
195,Shirt,Books,467.3786782347023,392,Supplier C,18,5
187,Shirt,Books,166.44753334792836,268,Supplier C,12,3
177,Refrigerator,Home Appliances,931.336882192604,185,Supplier A,25,3
387,Refrigerator,Toys,469.53101335418745,130,Supplier C,21,5
219,Phone,Clothing,197.99879344124543,290,Supplier B,20,3
913,Shirt,Toys,316.3478254978438,480,Supplier C,35,2
590,Laptop,Toys,69.7865378951634,276,Supplier A,1,3
551,Shirt,Home Appliances,478.93457962725745,319,Supplier C,46,3
599,Phone,Books,856.0656084720318,350,Supplier A,43,5
264,Refrigerator,Toys,,179,Supplier A,29,1
281,Refrigerator,Books,933.9501633535709,289,Supplier B,26,4
568,Phone,Electronics,142.7254251161718,479,Supplier B,6,3
834,Laptop,Books,394.4128048608358,376,Supplier C,19,4
922,Refrigerator,Clothing,47.664184457692244,162,Supplier A,49,3
106,Book,Clothing,858.0620380720434,270,Supplier A,30,5
429,Refrigerator,Toys,371.5806467808483,375,Supplier B,22,5
874,Book,Books,638.49468733439,95,Supplier B,12,3
772,Phone,Toys,720.6004693157428,-1,Supplier C,16,5
250,Phone,Home Appliances,441.2477763482923,364,Supplier A,3,5
184,Refrigerator,Clothing,320.31348981923816,468,Supplier B,13,3
246,Shirt,Toys,962.9686519136258,352,Supplier C,19,1
723,Book,Home Appliances,965.1984605233771,287,Supplier A,12,3
480,Laptop,Toys,,435,Supplier A,2,1
647,Refrigerator,Books,490.03259480956893,82,Supplier B,25,5
384,Laptop,Books,973.387275486822,224,Supplier C,25,1
799,,Books,24.77103950239316,411,Supplier B,17,5
181,Shirt,Books,424.42468341156626,222,Supplier C,31,1
613,Shirt,Electronics,118.44839868734906,468,Supplier A,13,1
996,Shirt,Home Appliances,518.9748062513506,117,Supplier C,46,3
914,Shirt,Home Appliances,44.17655544967741,481,Supplier C,2,1
808,Phone,Books,418.76046276281534,191,Supplier C,0,5
622,Phone,Electronics,236.28509328962843,78,Supplier C,25,3
845,Book,Books,542.642195209566,77,Supplier C,23,1
485,Laptop,Electronics,996.0737761186857,146,Supplier B,48,3
806,Refrigerator,Books,804.5253830242127,106,Supplier C,34,4
570,Refrigerator,Clothing,848.729249791933,381,Supplier C,13,3
218,Phone,Clothing,642.5596876118992,270,Supplier A,2,4
495,Refrigerator,Toys,60.72865130681339,389,Supplier C,12,4
631,Phone,Books,222.66172252326123,243,Supplier A,46,3
360,Book,Home Appliances,926.5632653181138,-1,Supplier B,49,5
904,Laptop,Toys,378.79085557017623,356,Supplier B,13,5
355,Book,Clothing,121.56399195117967,467,Supplier C,20,5
833,Shirt,Books,708.3572585488779,353,Supplier B,25,2
325,Shirt,Toys,313.46856945556954,421,Supplier C,2,4
152,Shirt,Books,283.47977464608823,25,Supplier B,39,3
966,Book,Clothing,998.0179064470951,209,Supplier C,3,5
599,Refrigerator,Toys,860.9761465261213,91,Supplier C,35,5
605,Laptop,Clothing,,124,Supplier A,42,3
953,Shirt,Electronics,980.6559836601691,434,Supplier A,0,4
463,Shirt,Clothing,657.1109589508294,-1,Supplier A,39,3
379,Shirt,Books,747.182002842165,479,Supplier A,46,2
692,Laptop,Home Appliances,50.88278222056736,122,Supplier C,32,2
813,,Clothing,139.17315416109597,308,Supplier B,6,3
257,Laptop,Home Appliances,640.4234239663136,183,Supplier C,10,4
731,Shirt,Electronics,901.0435029964942,186,Supplier A,26,5
158,Book,Toys,,197,Supplier A,13,2
826,,Toys,151.34439643261194,77,Supplier B,21,2
227,Laptop,Home Appliances,133.44484532139813,347,Supplier A,15,4
835,Book,Toys,847.3021779076,185,Supplier C,45,2
820,Laptop,Clothing,156.516291933756,343,Supplier C,11,2
981,Book,Home Appliances,529.8273212939449,252,Supplier C,48,4
214,Book,Books,56.37105356305623,12,Supplier C,45,3
308,Laptop,Clothing,99.05637204335382,298,Supplier C,9,5
625,Refrigerator,Clothing,678.9013022900075,75,Supplier B,23,5
620,Book,Clothing,695.3977822189663,50,Supplier C,45,2
651,Shirt,Books,354.64001847627355,274,Supplier A,17,5
336,Refrigerator,Electronics,231.29756993818387,148,Supplier A,21,3
380,,Toys,817.4360653421618,218,Supplier A,8,2
458,Refrigerator,Home Appliances,232.76116488049254,121,Supplier A,16,5
300,Phone,Electronics,551.1865282730521,210,Supplier B,37,1
857,Phone,Home Appliances,968.8446640456474,279,Supplier A,39,1
377,Book,Toys,164.8953891051361,25,Supplier B,12,1
334,Book,Books,942.0587421448147,172,Supplier A,49,1
593,Shirt,Clothing,199.23519200729527,155,Supplier B,36,1
103,Refrigerator,Clothing,576.094343862765,237,Supplier B,5,2
765,Phone,Books,389.4675577195697,375,Supplier B,20,4
541,Book,Electronics,965.6300294717894,-1,Supplier A,35,4
128,Refrigerator,Electronics,288.07118842189817,491,Supplier B,6,2
208,Book,Home Appliances,411.66484204403855,355,Supplier C,35,2
709,Book,Books,983.2029154983121,489,Supplier C,24,3
826,Phone,Electronics,545.7409833647037,412,Supplier A,10,4
904,Phone,Books,,-1,Supplier C,43,1
174,Book,Toys,272.6229184399115,67,Supplier C,13,2
937,Laptop,Clothing,707.3362891042326,43,Supplier C,44,1
245,Book,Clothing,34.08549274222209,492,Supplier A,28,4
227,Book,Clothing,68.52237710824767,60,Supplier A,9,5
952,Shirt,Books,607.3714153930866,122,Supplier C,49,5
141,Shirt,Books,354.84108234208503,348,Supplier A,47,2
455,,Home Appliances,954.2500447569413,195,Supplier B,4,3
140,Laptop,Clothing,905.12687690833,329,Supplier C,7,1
133,Laptop,Home Appliances,719.4321335031731,408,Supplier A,45,2
116,Book,Clothing,821.7826695052453,478,Supplier A,4,3
776,Shirt,Home Appliances,673.9852126743394,322,Supplier C,23,1
252,Laptop,Home Appliances,143.07046065595745,110,Supplier A,39,4
477,Phone,Toys,770.2325022954186,257,Supplier C,25,5
687,Book,Home Appliances,225.98812934446946,88,Supplier A,5,3
698,Refrigerator,Books,336.97399799819283,432,Supplier B,15,1
728,Book,Home Appliances,822.8495278603718,-1,Supplier C,35,2
973,Refrigerator,Clothing,545.7950962255792,281,Supplier B,11,1
441,Shirt,Home Appliances,862.741899899741,199,Supplier C,10,2
126,Refrigerator,Electronics,,98,Supplier A,2,5
924,Shirt,Clothing,615.6228698347494,26,Supplier B,43,5
386,Phone,Electronics,102.11515309729639,88,Supplier A,36,1
745,Refrigerator,Clothing,650.1997736692291,145,Supplier C,5,1
830,Book,Books,,181,Supplier C,18,2
267,Shirt,Books,593.2322760991473,256,Supplier C,17,2
709,Book,Books,280.906871468834,188,Supplier C,15,3
367,Laptop,Electronics,50.71581548168938,239,Supplier C,22,3
848,Shirt,Toys,137.05990628500007,358,Supplier B,42,3
920,Refrigerator,Clothing,629.8569194925457,-1,Supplier C,36,1
554,Shirt,Books,935.7318125056635,195,Supplier A,8,3
784,Book,Clothing,222.40371589256628,296,Supplier B,2,1
500,Phone,Electronics,740.3256261229968,164,Supplier A,7,5
575,Shirt,Toys,869.1220419840607,306,Supplier C,37,4
801,Refrigerator,Electronics,530.4645348785608,270,Supplier A,3,5
733,Laptop,Clothing,675.8804799267846,7,Supplier B,11,1
657,Phone,Toys,818.7150103426252,37,Supplier B,43,1
675,Laptop,Toys,,113,Supplier B,30,4
229,Shirt,Electronics,310.9577607826821,338,Supplier A,24,2
921,Book,Books,20.614966295887047,55,Supplier B,15,2
462,Book,Clothing,963.8322482798465,430,Supplier A,41,2
804,Refrigerator,Home Appliances,,473,Supplier C,13,3
918,Book,Home Appliances,769.2768984842418,358,Supplier C,12,2
792,Phone,Electronics,97.49450055711516,137,Supplier A,40,3
391,Book,Clothing,458.55283190551796,101,Supplier B,6,3
470,Refrigerator,Clothing,119.85391889212175,333,Supplier A,11,2
893,Shirt,Electronics,35.601861917542635,176,Supplier A,36,2
128,Shirt,Clothing,623.8593059083454,168,Supplier A,49,4
248,Book,Books,,338,Supplier C,3,4
878,Laptop,Electronics,904.8106629635071,285,Supplier A,1,3
395,Shirt,Books,702.8197186366963,260,Supplier C,34,4
110,Book,Clothing,114.707772481574,374,Supplier A,43,3
611,Refrigerator,Electronics,288.6807569188541,222,Supplier C,2,1
775,Book,Clothing,333.6555923475851,198,Supplier A,3,3
212,Shirt,Electronics,767.88705659065,210,Supplier A,37,3
286,Refrigerator,Clothing,806.2041956504117,286,Supplier B,11,4
906,Book,Books,397.404000530122,179,Supplier B,18,1
843,Phone,Books,,249,Supplier A,9,5
326,Refrigerator,Clothing,63.61885849064791,230,Supplier A,0,5
409,Phone,Electronics,,471,Supplier A,16,5
197,Laptop,Home Appliances,,481,Supplier A,15,1
154,Refrigerator,Books,,22,Supplier B,8,2
722,Phone,Books,464.2021115399209,-1,Supplier C,8,1
763,Shirt,Home Appliances,856.1122960126444,108,Supplier A,8,4
857,Shirt,Clothing,589.6945993305523,295,Supplier B,11,3
505,Laptop,Electronics,97.35125793764408,5,Supplier A,40,3
168,Refrigerator,Clothing,207.83789245366884,37,Supplier A,14,4
411,Refrigerator,Toys,485.0534631553851,168,Supplier C,1,4
388,Refrigerator,Books,374.2574068253758,355,Supplier A,10,3
861,Laptop,Toys,371.5524791551768,282,Supplier A,10,2
647,Refrigerator,Books,538.6820991807184,202,Supplier C,7,2
850,Shirt,Books,592.7080031576683,324,Supplier C,31,2
247,Phone,Toys,800.9243388706673,312,Supplier C,5,4
566,Shirt,Toys,354.14723219323497,272,Supplier C,19,3
838,Shirt,Clothing,809.356957379775,243,Supplier B,38,3
343,Phone,Toys,351.8390045303799,326,Supplier B,34,3
590,Shirt,Clothing,74.32432916240916,474,Supplier B,7,1
948,Laptop,Clothing,563.1038979846953,46,Supplier A,49,1
606,Phone,Clothing,596.1442783969183,248,Supplier C,48,5
464,Shirt,Books,935.8494407094229,78,Supplier C,42,1
581,Book,Books,731.5400995412249,109,Supplier B,33,2
300,Shirt,Toys,919.4171994445508,12,Supplier A,18,2
253,Laptop,Books,910.1802660381494,394,Supplier A,6,2
549,Refrigerator,Toys,612.4826280530773,379,Supplier A,30,2
600,Shirt,Books,,364,Supplier B,17,5
172,Refrigerator,Electronics,566.292147820328,89,Supplier A,39,2
812,Book,Electronics,978.7641915237028,341,Supplier A,13,4
395,Shirt,Toys,777.7043379120197,347,Supplier A,38,4
116,Phone,Books,124.14058669654793,279,Supplier C,35,4
740,Refrigerator,Books,782.8598386457719,220,Supplier B,16,1
316,Book,Clothing,187.12728792026135,72,Supplier C,36,3
160,Phone,Home Appliances,458.4035380255131,233,Supplier C,43,5
715,Phone,Toys,226.25047873300358,259,Supplier B,8,4
141,Phone,Home Appliances,695.7914042225652,112,Supplier C,19,4
124,Phone,Home Appliances,,45,Supplier A,44,2
138,Shirt,Toys,304.5546476593473,273,Supplier A,27,4
902,Shirt,Books,100.37052638402388,42,Supplier A,49,2
230,Shirt,Toys,,207,Supplier A,19,2
597,Book,Home Appliances,678.9146207735505,416,Supplier B,40,3
328,Book,Books,342.18492500336095,348,Supplier C,35,1
207,Book,Electronics,292.54992420272737,102,Supplier C,26,2
271,,Toys,200.74648677257963,123,Supplier A,7,2
534,Book,Toys,507.5660983369449,9,Supplier A,31,3
577,Shirt,Books,290.42985159404384,328,Supplier C,0,2
201,Shirt,Electronics,,186,Supplier B,16,5
965,Laptop,Electronics,95.08995395235866,30,Supplier C,8,1
623,Laptop,Books,670.7523724490912,155,Supplier A,19,5
374,Book,Clothing,252.80881427641447,59,Supplier A,44,4
712,Refrigerator,Toys,499.4936758305711,248,Supplier B,31,1
143,Laptop,Toys,300.3681235906354,386,Supplier C,1,4
916,Phone,Home Appliances,728.3133024905798,373,Supplier B,31,2
116,Shirt,Books,946.400899446604,438,Supplier B,44,3
429,Phone,Home Appliances,918.735243880417,269,Supplier A,8,5
668,Shirt,Home Appliances,,441,Supplier C,29,4
922,Shirt,Electronics,473.3580971918388,216,Supplier A,19,2
596,Laptop,Toys,821.9344992505942,398,Supplier C,37,5
914,Laptop,Home Appliances,689.6598353751754,1,Supplier A,0,5
111,Phone,Electronics,199.8928319325942,23,Supplier A,4,4
417,Shirt,Books,824.5008293407402,205,Supplier C,34,2
691,Phone,Home Appliances,440.306701606816,319,Supplier C,35,3
315,Refrigerator,Toys,205.2059467717516,495,Supplier A,0,4
438,Phone,Home Appliances,296.1614033885626,198,Supplier C,13,5
875,Book,Books,282.1764896433755,355,Supplier A,8,5
760,Phone,Home Appliances,528.8228351113909,113,Supplier C,29,1
180,Book,Toys,249.682688864318,279,Supplier A,23,2
826,Book,Electronics,141.09515765354465,154,Supplier A,3,1
584,Book,Toys,141.21703360148553,164,Supplier A,49,3
473,Refrigerator,Electronics,591.6106731963147,485,Supplier B,13,4
809,Phone,Clothing,740.064103072391,221,Supplier C,24,5
299,Phone,Toys,335.10234866157396,90,Supplier A,3,2
636,Refrigerator,Toys,53.95769561773674,-1,Supplier B,24,5
565,Shirt,Books,144.68038919827052,446,Supplier A,9,1
188,Laptop,Home Appliances,,206,Supplier B,34,1
367,Phone,Electronics,503.67278639766397,281,Supplier A,6,4
754,Laptop,Electronics,464.50135342287126,64,Supplier A,41,2
670,Refrigerator,Books,57.28819474388909,375,Supplier B,12,2
588,Shirt,Books,734.0642818705611,3,Supplier B,3,4
976,Shirt,Home Appliances,537.5067193134373,156,Supplier C,49,1
637,Shirt,Home Appliances,218.03931736479035,248,Supplier C,42,1
146,Refrigerator,Toys,127.87228497743605,-1,Supplier B,35,1
387,Book,Clothing,395.7201063593585,234,Supplier C,13,5
877,,Home Appliances,840.4187249111251,305,Supplier B,17,3
115,Laptop,Books,867.988668017004,365,Supplier C,7,1
810,Book,Home Appliances,610.7894527877237,469,Supplier A,31,3
500,Book,Electronics,732.9856986855398,394,Supplier C,26,3
893,Shirt,Clothing,132.85267165481295,73,Supplier A,41,2
185,Shirt,Toys,596.3635441584977,186,Supplier A,36,4
349,Laptop,Electronics,673.6263894174381,61,Supplier C,22,5
490,Phone,Electronics,216.69858605551636,336,Supplier B,6,3
881,Laptop,Clothing,882.5516382520537,163,Supplier A,11,5
434,Laptop,Toys,211.09680277059937,55,Supplier A,24,2
728,Refrigerator,Books,327.20781264952143,110,Supplier C,2,1
618,Refrigerator,Toys,628.1457100829895,217,Supplier B,25,3
236,Laptop,Home Appliances,645.5830638281161,239,Supplier B,3,4
982,Laptop,Electronics,705.3970461676199,20,Supplier C,41,2
787,Laptop,Home Appliances,,140,Supplier B,35,5
939,Book,Books,852.4751413299842,264,Supplier C,14,1
597,Refrigerator,Home Appliances,542.1901896375947,138,Supplier C,31,5
926,Laptop,Toys,481.895358222967,458,Supplier C,28,4
826,Shirt,Home Appliances,,69,Supplier A,9,3
576,Shirt,Books,,384,Supplier A,20,4
693,Book,Books,135.64590608698737,117,Supplier A,15,5
322,Book,Books,761.4083838817158,197,Supplier C,46,5
471,Phone,Toys,113.3439552934121,204,Supplier A,18,4
501,Phone,Books,46.92115126272516,213,Supplier A,28,4
542,Phone,Electronics,415.55337736449917,55,Supplier A,17,4
589,Book,Books,,286,Supplier C,43,1
714,Book,Home Appliances,191.3862574709654,469,Supplier C,15,5
372,Book,Home Appliances,679.1914566562542,292,Supplier C,0,2
625,Shirt,Home Appliances,,174,Supplier A,47,1
258,Book,Toys,730.2912354592183,346,Supplier B,1,1
251,Shirt,Home Appliances,515.2465948730696,369,Supplier A,14,1
719,Phone,Toys,686.3722758875888,499,Supplier A,38,2
